"","YEAR","STATE_ABBREVIATION","STATE_NAME","EVENT_TYPE","COUNT","FATALITIES","INJURIES","PROPERTY_DAMAGE","CROPS_DAMAGE"
"372","1956","NY","NEW YORK","HAIL",3,0,0,0,0
"373","1956","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"374","1956","NY","NEW YORK","TORNADO",1,0,0,0,0
"375","1956","NC","NORTH CAROLINA","HAIL",3,0,0,0,0
"376","1956","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"377","1956","NC","NORTH CAROLINA","TORNADO",10,0,2,0.3575,0
"378","1956","ND","NORTH DAKOTA","HAIL",1,0,0,0,0
"379","1956","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"380","1956","ND","NORTH DAKOTA","TORNADO",14,0,9,0.8025,0
"381","1956","OH","OHIO","HAIL",6,0,0,0,0
"382","1956","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"383","1956","OH","OHIO","TORNADO",10,2,5,1.53,0
"384","1956","OK","OKLAHOMA","HAIL",47,0,0,0,0
"385","1956","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",83,0,0,0,0
"386","1956","OK","OKLAHOMA","TORNADO",56,5,131,15.66631,0
"387","1956","OR","OREGON","HAIL",2,0,0,0,0
"388","1956","OR","OREGON","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"389","1956","PA","PENNSYLVANIA","HAIL",7,0,0,0,0
"390","1956","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
"391","1956","PA","PENNSYLVANIA","TORNADO",6,0,9,0.8025,0
"392","1956","RI","RHODE ISLAND","HAIL",1,0,0,0,0
"393","1956","RI","RHODE ISLAND","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"394","1956","SC","SOUTH CAROLINA","HAIL",3,0,0,0,0
"395","1956","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"396","1956","SC","SOUTH CAROLINA","TORNADO",6,0,2,0.30525,0
"397","1956","SD","SOUTH DAKOTA","HAIL",17,0,0,0,0
"398","1956","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
"399","1956","SD","SOUTH DAKOTA","TORNADO",12,0,3,0.03053,0
"400","1956","TN","TENNESSEE","HAIL",4,0,0,0,0
"401","1956","TN","TENNESSEE","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"402","1956","TN","TENNESSEE","TORNADO",9,3,66,2.6325,0
"403","1956","TX","TEXAS","HAIL",45,0,0,0,0
"404","1956","TX","TEXAS","THUNDERSTORM / THUNDERSTORM WIND",69,0,0,0,0
"405","1956","TX","TEXAS","TORNADO",56,0,11,0.87778,0
"406","1956","UT","UTAH","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"407","1956","VT","VERMONT","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"408","1956","VA","VIRGINIA","HAIL",6,0,0,0,0
"409","1956","VA","VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
"410","1956","VA","VIRGINIA","TORNADO",4,0,0,0.3025,0
"411","1956","WA","WASHINGTON","HAIL",1,0,0,0,0
"412","1956","WA","WASHINGTON","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"413","1956","WA","WASHINGTON","TORNADO",1,0,0,0,0
"414","1956","WV","WEST VIRGINIA","HAIL",1,0,0,0,0
"415","1956","WV","WEST VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"416","1956","WV","WEST VIRGINIA","TORNADO",1,0,1,0.25,0
"417","1956","WI","WISCONSIN","HAIL",9,0,0,0,0
"418","1956","WI","WISCONSIN","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
"419","1956","WI","WISCONSIN","TORNADO",7,9,52,5.7525,0
"420","1956","WY","WYOMING","HAIL",2,0,0,0,0
"421","1956","WY","WYOMING","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"422","1956","WY","WYOMING","TORNADO",2,0,0,0.02503,0
"423","1957","AL","ALABAMA","HAIL",6,0,0,0,0
"424","1957","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"425","1957","AL","ALABAMA","TORNADO",51,10,192,7.22328,0
"426","1957","AZ","ARIZONA","HAIL",1,0,0,0,0
"427","1957","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"428","1957","AZ","ARIZONA","TORNADO",5,0,0,0.02756,0
"429","1957","AR","ARKANSAS","HAIL",15,0,0,0,0
"430","1957","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",37,0,0,0,0
"431","1957","AR","ARKANSAS","TORNADO",28,3,30,1.0085,0
"432","1957","CA","CALIFORNIA","HAIL",2,0,0,0,0
"433","1957","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"434","1957","CA","CALIFORNIA","TORNADO",1,0,0,3e-05,0
"435","1957","CO","COLORADO","HAIL",8,0,0,0,0
"436","1957","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"437","1957","CO","COLORADO","TORNADO",26,0,1,0.02087,0
"438","1957","CT","CONNECTICUT","HAIL",2,0,0,0,0
"439","1957","CT","CONNECTICUT","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"440","1957","CT","CONNECTICUT","TORNADO",1,0,0,0.25,0
"441","1957","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"442","1957","DE","DELAWARE","TORNADO",2,0,0,0.005,0
"443","1957","FL","FLORIDA","HAIL",5,0,0,0,0
"444","1957","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"445","1957","FL","FLORIDA","TORNADO",17,0,1,0.09046,0
"446","1957","GA","GEORGIA","HAIL",6,0,0,0,0
"447","1957","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"448","1957","GA","GEORGIA","TORNADO",23,3,22,1.83253,0
"449","1957","HI","HAWAII","TORNADO",1,0,0,0.025,0
"450","1957","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"451","1957","ID","IDAHO","TORNADO",1,0,0,3e-05,0
"452","1957","IL","ILLINOIS","HAIL",9,0,0,0,0
"453","1957","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",28,0,0,0,0
"454","1957","IL","ILLINOIS","TORNADO",46,15,330,16.55553,0
"455","1957","IN","INDIANA","HAIL",7,0,0,0,0
"456","1957","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",43,0,0,0,0
"457","1957","IN","INDIANA","TORNADO",27,0,3,0.80078,0
"458","1957","IA","IOWA","HAIL",8,0,0,0,0
"459","1957","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
"460","1957","IA","IOWA","TORNADO",17,0,1,0.63031,0
"461","1957","KS","KANSAS","HAIL",41,0,0,0,0
"462","1957","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",47,0,0,0,0
"463","1957","KS","KANSAS","TORNADO",66,7,36,10.85058,0
"464","1957","KY","KENTUCKY","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"465","1957","KY","KENTUCKY","TORNADO",4,0,0,0.3,0
"466","1957","LA","LOUISIANA","HAIL",3,0,0,0,0
"467","1957","LA","LOUISIANA","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
"468","1957","LA","LOUISIANA","TORNADO",33,14,90,4.9155,0
"469","1957","ME","MAINE","HAIL",1,0,0,0,0
"470","1957","ME","MAINE","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"471","1957","ME","MAINE","TORNADO",1,0,0,0.0025,0
"472","1957","MD","MARYLAND","HAIL",5,0,0,0,0
"473","1957","MD","MARYLAND","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"474","1957","MA","MASSACHUSETTS","HAIL",7,0,0,0,0
"475","1957","MA","MASSACHUSETTS","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"476","1957","MA","MASSACHUSETTS","TORNADO",7,0,0,0.05575,0
"477","1957","MI","MICHIGAN","HAIL",4,0,0,0,0
"478","1957","MI","MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"479","1957","MI","MICHIGAN","TORNADO",13,1,18,0.90753,0
"480","1957","MN","MINNESOTA","HAIL",9,0,0,0,0
"481","1957","MN","MINNESOTA","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
"482","1957","MN","MINNESOTA","TORNADO",16,0,4,0.57762,0
"483","1957","MS","MISSISSIPPI","HAIL",1,0,0,0,0
"484","1957","MS","MISSISSIPPI","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"485","1957","MS","MISSISSIPPI","TORNADO",34,6,114,3.98506,0
"486","1957","MO","MISSOURI","HAIL",20,0,0,0,0
"487","1957","MO","MISSOURI","THUNDERSTORM / THUNDERSTORM WIND",52,0,0,0,0
"488","1957","MO","MISSOURI","TORNADO",48,56,310,82.22612,0
"489","1957","MT","MONTANA","HAIL",20,0,0,0,0
"490","1957","MT","MONTANA","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"491","1957","MT","MONTANA","TORNADO",1,0,0,0.00025,0
"492","1957","NE","NEBRASKA","HAIL",50,0,0,0,0
"493","1957","NE","NEBRASKA","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"494","1957","NE","NEBRASKA","TORNADO",55,1,9,8.7792,0
"495","1957","NV","NEVADA","HAIL",1,0,0,0,0
"496","1957","NH","NEW HAMPSHIRE","HAIL",1,0,0,0,0
"497","1957","NH","NEW HAMPSHIRE","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"498","1957","NH","NEW HAMPSHIRE","TORNADO",1,0,1,0.025,0
"499","1957","NJ","NEW JERSEY","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"500","1957","NJ","NEW JERSEY","TORNADO",1,0,0,0.25,0
"501","1957","NM","NEW MEXICO","HAIL",14,0,0,0,0
"502","1957","NM","NEW MEXICO","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"503","1957","NM","NEW MEXICO","TORNADO",17,1,0,0.55018,0
"504","1957","NY","NEW YORK","HAIL",3,0,0,0,0
"505","1957","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"506","1957","NY","NEW YORK","TORNADO",1,0,0,0.025,0
"507","1957","NC","NORTH CAROLINA","HAIL",1,0,0,0,0
"508","1957","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",18,0,0,0,0
"509","1957","NC","NORTH CAROLINA","TORNADO",13,4,110,2.5525,0
"510","1957","ND","NORTH DAKOTA","HAIL",9,0,0,0,0
"511","1957","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",19,0,0,0,0
"512","1957","ND","NORTH DAKOTA","TORNADO",13,10,103,25.11003,0
"513","1957","OH","OHIO","HAIL",5,0,0,0,0
"514","1957","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"515","1957","OH","OHIO","TORNADO",4,0,3,0.525,0
"516","1957","OK","OKLAHOMA","HAIL",65,0,0,0,0
"517","1957","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",67,0,0,0,0
"518","1957","OK","OKLAHOMA","TORNADO",118,22,53,7.2543,0
"519","1957","OR","OREGON","HAIL",2,0,0,0,0
"520","1957","OR","OREGON","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"521","1957","OR","OREGON","TORNADO",2,0,0,0.005,0
"522","1957","PA","PENNSYLVANIA","HAIL",2,0,0,0,0
"523","1957","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"524","1957","PA","PENNSYLVANIA","TORNADO",8,0,5,0.37775,0
"525","1957","RI","RHODE ISLAND","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"526","1957","SC","SOUTH CAROLINA","HAIL",4,0,0,0,0
"527","1957","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"528","1957","SC","SOUTH CAROLINA","TORNADO",9,0,19,1.05503,0
"529","1957","SD","SOUTH DAKOTA","HAIL",20,0,0,0,0
"530","1957","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",23,0,0,0,0
"531","1957","SD","SOUTH DAKOTA","TORNADO",20,1,1,0.38552,0
"532","1957","TN","TENNESSEE","HAIL",4,0,0,0,0
"533","1957","TN","TENNESSEE","THUNDERSTORM / THUNDERSTORM WIND",45,0,0,0,0
"534","1957","TN","TENNESSEE","TORNADO",18,0,19,3.2625,0
"535","1957","TX","TEXAS","HAIL",100,0,0,0,0
"536","1957","TX","TEXAS","THUNDERSTORM / THUNDERSTORM WIND",92,0,0,0,0
"537","1957","TX","TEXAS","TORNADO",154,38,489,39.95322,0
"538","1957","UT","UTAH","HAIL",1,0,0,0,0
"539","1957","UT","UTAH","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"540","1957","UT","UTAH","TORNADO",1,0,0,0.025,0
"541","1957","VT","VERMONT","HAIL",2,0,0,0,0
"542","1957","VT","VERMONT","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"543","1957","VT","VERMONT","TORNADO",2,0,0,0.2525,0
"544","1957","VA","VIRGINIA","HAIL",9,0,0,0,0
"545","1957","VA","VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",12,0,0,0,0
"546","1957","VA","VIRGINIA","TORNADO",4,0,5,0.3025,0
"547","1957","WA","WASHINGTON","TORNADO",3,0,0,0.00278,0
"548","1957","WV","WEST VIRGINIA","HAIL",1,0,0,0,0
"549","1957","WV","WEST VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"550","1957","WV","WEST VIRGINIA","TORNADO",1,0,0,0.25,0
"551","1957","WI","WISCONSIN","HAIL",3,0,0,0,0
"552","1957","WI","WISCONSIN","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"553","1957","WI","WISCONSIN","TORNADO",13,1,7,1.155,0
"554","1957","WY","WYOMING","HAIL",2,0,0,0,0
"555","1957","WY","WYOMING","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"556","1957","WY","WYOMING","TORNADO",3,0,0,9e-05,0
"557","1958","AL","ALABAMA","HAIL",10,0,0,0,0
"558","1958","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"559","1958","AL","ALABAMA","TORNADO",23,1,3,2.06,0
"560","1958","AZ","ARIZONA","HAIL",1,0,0,0,0
"561","1958","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"562","1958","AZ","ARIZONA","TORNADO",4,0,0,0.00506,0
"563","1958","AR","ARKANSAS","HAIL",10,0,0,0,0
"564","1958","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"565","1958","AR","ARKANSAS","TORNADO",7,0,0,0.30256,0
"566","1958","CA","CALIFORNIA","HAIL",12,0,0,0,0
"567","1958","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"568","1958","CA","CALIFORNIA","TORNADO",10,0,0,0.0555,0
"569","1958","CO","COLORADO","HAIL",54,0,0,0,0
"570","1958","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"571","1958","CO","COLORADO","TORNADO",18,0,5,0.04521,0
"572","1958","CT","CONNECTICUT","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"573","1958","CT","CONNECTICUT","TORNADO",3,0,2,0.25253,0
"574","1958","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"575","1958","DE","DELAWARE","TORNADO",1,0,0,0.0025,0
"576","1958","FL","FLORIDA","HAIL",3,0,0,0,0
"577","1958","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"578","1958","FL","FLORIDA","TORNADO",27,1,69,1.16599,0
"579","1958","GA","GEORGIA","HAIL",2,0,0,0,0
"580","1958","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
"581","1958","GA","GEORGIA","TORNADO",11,0,19,0.79003,0
"582","1958","ID","IDAHO","HAIL",8,0,0,0,0
"583","1958","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",12,0,0,0,0
"584","1958","ID","IDAHO","TORNADO",1,0,0,0.025,0
"585","1958","IL","ILLINOIS","HAIL",26,0,0,0,0
"586","1958","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",47,0,0,0,0
"587","1958","IL","ILLINOIS","TORNADO",33,2,25,9.32056,0
"588","1958","IN","INDIANA","HAIL",3,0,0,0,0
"589","1958","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",51,0,0,0,0
"590","1958","IN","INDIANA","TORNADO",25,0,4,1.39,0
"591","1958","IA","IOWA","HAIL",7,0,0,0,0
"592","1958","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",26,0,0,0,0
"593","1958","IA","IOWA","TORNADO",16,0,2,0.63756,0
"594","1958","KS","KANSAS","HAIL",77,0,0,0,0
"595","1958","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",83,0,0,0,0
"596","1958","KS","KANSAS","TORNADO",49,15,24,3.05781,0
"597","1958","KY","KENTUCKY","HAIL",1,0,0,0,0
"598","1958","KY","KENTUCKY","THUNDERSTORM / THUNDERSTORM WIND",16,0,0,0,0
"599","1958","KY","KENTUCKY","TORNADO",8,0,12,0.35503,0
"600","1958","LA","LOUISIANA","HAIL",5,0,0,0,0
"601","1958","LA","LOUISIANA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"602","1958","LA","LOUISIANA","TORNADO",5,0,3,0.3275,0
"603","1958","ME","MAINE","HAIL",6,0,0,0,0
"604","1958","ME","MAINE","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"605","1958","ME","MAINE","TORNADO",7,0,0,0.10525,0
"606","1958","MD","MARYLAND","HAIL",5,0,0,0,0
"607","1958","MD","MARYLAND","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"608","1958","MD","MARYLAND","TORNADO",2,0,0,0.05,0
"609","1958","MA","MASSACHUSETTS","HAIL",3,0,0,0,0
"610","1958","MA","MASSACHUSETTS","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
"611","1958","MA","MASSACHUSETTS","TORNADO",12,1,2,0.5205,0
"612","1958","MI","MICHIGAN","HAIL",5,0,0,0,0
"613","1958","MI","MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",18,0,0,0,0
"614","1958","MI","MICHIGAN","TORNADO",7,0,0,0.03034,0
"615","1958","MN","MINNESOTA","HAIL",17,0,0,0,0
"616","1958","MN","MINNESOTA","THUNDERSTORM / THUNDERSTORM WIND",15,0,0,0,0
"617","1958","MN","MINNESOTA","TORNADO",14,2,16,0.53037,0
"618","1958","MS","MISSISSIPPI","HAIL",9,0,0,0,0
"619","1958","MS","MISSISSIPPI","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"620","1958","MS","MISSISSIPPI","TORNADO",23,13,92,9.7325,0
"621","1958","MO","MISSOURI","HAIL",25,0,0,0,0
"622","1958","MO","MISSOURI","THUNDERSTORM / THUNDERSTORM WIND",88,0,0,0,0
"623","1958","MO","MISSOURI","TORNADO",38,2,10,4.26809,0
"624","1958","MT","MONTANA","HAIL",76,0,0,0,0
"625","1958","MT","MONTANA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"626","1958","MT","MONTANA","TORNADO",4,0,3,2.50278,0
"627","1958","NE","NEBRASKA","HAIL",90,0,0,0,0
"628","1958","NE","NEBRASKA","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"629","1958","NE","NEBRASKA","TORNADO",55,0,4,1.70917,0
"630","1958","NV","NEVADA","HAIL",1,0,0,0,0
"631","1958","NH","NEW HAMPSHIRE","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"632","1958","NJ","NEW JERSEY","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"633","1958","NJ","NEW JERSEY","TORNADO",4,0,1,0.5275,0
"634","1958","NM","NEW MEXICO","HAIL",4,0,0,0,0
"635","1958","NM","NEW MEXICO","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"636","1958","NM","NEW MEXICO","TORNADO",7,0,0,9e-05,0
"637","1958","NY","NEW YORK","HAIL",8,0,0,0,0
"638","1958","NY","NEW YORK","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"639","1958","NY","NEW YORK","TORNADO",3,0,0,0.05,0
"640","1958","NC","NORTH CAROLINA","HAIL",6,0,0,0,0
"641","1958","NC","NORTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
"642","1958","NC","NORTH CAROLINA","TORNADO",4,0,1,0.03,0
"643","1958","ND","NORTH DAKOTA","HAIL",7,0,0,0,0
"644","1958","ND","NORTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
"645","1958","ND","NORTH DAKOTA","TORNADO",9,0,4,0.10509,0
"646","1958","OH","OHIO","HAIL",1,0,0,0,0
"647","1958","OH","OHIO","THUNDERSTORM / THUNDERSTORM WIND",21,0,0,0,0
"648","1958","OH","OHIO","TORNADO",12,0,14,0.65,0
"649","1958","OK","OKLAHOMA","HAIL",41,0,0,0,0
"650","1958","OK","OKLAHOMA","THUNDERSTORM / THUNDERSTORM WIND",49,0,0,0,0
"651","1958","OK","OKLAHOMA","TORNADO",44,0,25,0.72076,0
"652","1958","OR","OREGON","HAIL",7,0,0,0,0
"653","1958","OR","OREGON","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
"654","1958","PA","PENNSYLVANIA","HAIL",3,0,0,0,0
"655","1958","PA","PENNSYLVANIA","THUNDERSTORM / THUNDERSTORM WIND",24,0,0,0,0
"656","1958","PA","PENNSYLVANIA","TORNADO",2,0,0,0.0025,0
"657","1958","SC","SOUTH CAROLINA","HAIL",2,0,0,0,0
"658","1958","SC","SOUTH CAROLINA","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"659","1958","SC","SOUTH CAROLINA","TORNADO",5,1,2,0.05525,0
"660","1958","SD","SOUTH DAKOTA","HAIL",42,0,0,0,0
"661","1958","SD","SOUTH DAKOTA","THUNDERSTORM / THUNDERSTORM WIND",17,0,0,0,0
"662","1958","SD","SOUTH DAKOTA","TORNADO",1,0,0,0.0025,0
"663","1958","TN","TENNESSEE","HAIL",5,0,0,0,0
"664","1958","TN","TENNESSEE","THUNDERSTORM / THUNDERSTORM WIND",31,0,0,0,0
"665","1958","TN","TENNESSEE","TORNADO",2,0,0,0.2525,0
"666","1958","TX","TEXAS","HAIL",92,0,0,0,0
"667","1958","TX","TEXAS","THUNDERSTORM / THUNDERSTORM WIND",121,0,0,0,0
"668","1958","TX","TEXAS","TORNADO",75,1,53,2.90097,0
"669","1958","UT","UTAH","HAIL",7,0,0,0,0
"670","1958","UT","UTAH","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"671","1958","VT","VERMONT","HAIL",3,0,0,0,0
"672","1958","VT","VERMONT","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"673","1958","VA","VIRGINIA","HAIL",3,0,0,0,0
"674","1958","VA","VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",20,0,0,0,0
"675","1958","VA","VIRGINIA","TORNADO",1,0,0,0.25,0
"676","1958","WA","WASHINGTON","HAIL",1,0,0,0,0
"677","1958","WA","WASHINGTON","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0,0
"678","1958","WA","WASHINGTON","TORNADO",2,0,0,0.02503,0
"679","1958","WV","WEST VIRGINIA","HAIL",1,0,0,0,0
"680","1958","WV","WEST VIRGINIA","THUNDERSTORM / THUNDERSTORM WIND",8,0,0,0,0
"681","1958","WI","WISCONSIN","HAIL",6,0,0,0,0
"682","1958","WI","WISCONSIN","THUNDERSTORM / THUNDERSTORM WIND",5,0,0,0,0
"683","1958","WI","WISCONSIN","TORNADO",21,28,140,84.10531,0
"684","1958","WY","WYOMING","HAIL",11,0,0,0,0
"685","1958","WY","WYOMING","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"686","1958","WY","WYOMING","TORNADO",13,0,0,0.07527,0
"687","1959","AL","ALABAMA","HAIL",4,0,0,0,0
"688","1959","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"689","1959","AL","ALABAMA","TORNADO",9,0,8,0.3305,0
"690","1959","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",9,0,0,0,0
"691","1959","AZ","ARIZONA","TORNADO",2,0,1,0.275,0
"692","1959","AR","ARKANSAS","HAIL",11,0,0,0,0
"693","1959","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",24,0,0,0,0
"694","1959","AR","ARKANSAS","TORNADO",12,3,39,1.6,0
"695","1959","CA","CALIFORNIA","HAIL",2,0,0,0,0
"696","1959","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"697","1959","CA","CALIFORNIA","TORNADO",1,0,0,0.0025,0
"698","1959","CO","COLORADO","HAIL",9,0,0,0,0
"699","1959","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",6,0,0,0,0
"700","1959","CO","COLORADO","TORNADO",1,0,0,0.025,0
"701","1959","CT","CONNECTICUT","HAIL",1,0,0,0,0
"702","1959","CT","CONNECTICUT","TORNADO",3,0,0,0.00503,0
"703","1959","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"704","1959","FL","FLORIDA","HAIL",6,0,0,0,0
"705","1959","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",14,0,0,0,0
"706","1959","FL","FLORIDA","TORNADO",18,1,105,3.30615,0
"707","1959","GA","GEORGIA","HAIL",4,0,0,0,0
"708","1959","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",20,0,0,0,0
"709","1959","GA","GEORGIA","TORNADO",10,0,9,0.60775,0
"710","1959","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",4,0,0,0,0
"711","1959","ID","IDAHO","TORNADO",2,0,0,0.05,0
"712","1959","IL","ILLINOIS","HAIL",6,0,0,0,0
"713","1959","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",22,0,0,0,0
"714","1959","IL","ILLINOIS","TORNADO",37,1,19,3.25553,0
"715","1959","IN","INDIANA","HAIL",4,0,0,0,0
"716","1959","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",20,0,0,0,0
"717","1959","IN","INDIANA","TORNADO",16,0,0,0.4425,0
"718","1959","IA","IOWA","HAIL",15,0,0,0,0
"719","1959","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",25,0,0,0,0
"720","1959","IA","IOWA","TORNADO",26,0,7,4.25,0
"721","1959","KS","KANSAS","HAIL",73,0,0,0,0
"722","1959","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",72,0,0,0,0
"723","1959","KS","KANSAS","TORNADO",67,1,5,1.27525,0
